acqic,bacno,cano,conam,contp,csmcu,ecfg,etymd,flbmk,flg_3dsmk,fraud_ind,hcefg,insfg,iterm,locdt,loctm,mcc,mchno,ovrlt,scity,stocn,stscd,txkey
3348,75452,159708,861.73,5,62,Y,8,N,N,1,5,N,0,23,185814.0,289,54828,N,3460,46,0,678054
5720,160997,82992,496.77,5,60,Y,8,N,N,1,5,N,0,24,225048.0,192,67588,N,6593,75,0,679948
3348,43498,60956,1016.34,5,62,Y,8,N,N,1,5,N,0,25,235948.0,380,54238,N,6580,38,0,681769
3348,161173,43492,0.0,5,62,Y,8,N,N,1,5,N,0,26,1541.0,380,54238,N,6580,38,0,681864
6215,78431,109924,0.0,5,62,N,2,N,N,1,5,N,0,58,234234.0,380,54238,N,6580,38,0,1895145
3348,93270,189607,118.51,5,62,Y,8,N,N,1,5,N,0,35,190409.0,289,54828,N,3460,46,2,699591
6126,117252,64512,2139.3,4,61,N,2,N,N,1,5,N,0,41,235435.0,277,61171,N,386,104,2,1877235
6215,6929,163733,622.19,5,62,Y,2,N,N,1,5,N,0,44,114400.0,289,54828,N,3460,46,0,1879665
3348,12648,152000,1016.34,5,62,Y,8,N,N,1,5,N,0,39,165822.0,289,54828,N,3460,46,0,705978
3221,10371,183772,102.32,5,61,Y,8,N,N,1,5,N,0,46,155053.0,289,45597,N,1337,104,2,716822
3348,13913,107163,0.0,5,62,Y,8,N,N,1,5,N,0,48,101900.0,380,54238,N,6580,38,0,719489
6215,55443,113791,1016.34,5,62,Y,2,N,N,1,5,N,0,16,4148.0,289,54828,N,3460,46,0,1848869
6716,72540,50801,1668.29,5,62,N,5,N,N,1,5,N,0,57,42240.0,257,60421,N,5803,102,1,1010073
6856,1658,162764,103.3,5,62,Y,8,N,N,1,5,N,0,18,91904.0,288,69240,N,0,104,0,1272702
3288,53777,7066,0.0,5,62,Y,8,N,N,1,5,N,0,57,30750.0,337,20984,N,621,93,0,733470
3348,53485,50753,1016.34,5,62,Y,8,N,N,1,5,N,0,28,175420.0,380,54238,N,6580,38,0,685912
6061,63995,163595,2248.93,5,61,Y,2,N,N,1,5,N,0,68,234831.0,345,43490,N,1156,104,0,1905890
6215,104161,83343,0.0,5,62,N,2,N,N,1,5,N,0,18,210052.0,380,54238,N,6580,38,0,1851814
3348,74538,69609,475.9,5,62,Y,8,N,N,1,5,N,0,36,153425.0,289,54828,N,3460,46,0,700819
3221,129559,23267,949.21,5,61,Y,8,N,N,1,5,N,0,73,162004.0,288,55807,N,6580,104,0,760319
6215,1376,152504,980.5,5,62,Y,2,N,N,1,5,N,0,59,140043.0,289,54828,N,3460,46,0,1895649
6540,146749,95250,972.88,5,61,Y,2,N,N,1,5,N,0,60,43854.0,288,55807,N,6580,104,0,1896270
6752,162218,99525,812.33,4,26,Y,2,N,N,1,5,N,0,38,191058.0,318,68603,N,5932,52,2,1873543
3348,110126,123102,149.14,5,62,Y,8,N,N,1,5,N,0,74,93149.0,380,54238,N,6580,38,2,761200
6540,49367,164052,0.0,5,61,N,2,N,N,1,5,N,0,52,150951.0,289,45597,N,1337,104,2,1888558
6526,136820,104929,0.08,4,26,Y,2,N,N,1,5,N,0,76,11939.0,318,68613,N,5932,52,2,1912762
6769,8568,183025,529.43,5,62,Y,8,N,N,1,5,N,0,70,52729.0,373,79663,N,5817,102,0,349566
3221,89171,195697,942.0,5,61,Y,8,N,N,1,5,N,0,24,191713.0,288,55807,Y,6580,104,0,679629
5720,99433,147371,418.81,5,60,Y,8,N,N,1,5,N,0,58,40447.0,192,67588,N,6593,75,0,735182
6288,102568,142414,443.34,5,62,Y,2,N,N,1,5,N,0,16,175739.0,337,20984,N,621,93,0,1849539
3221,66806,118128,0.0,5,61,Y,8,N,N,1,5,N,0,47,154416.0,289,45597,N,1337,104,2,718318
6215,150608,8768,0.0,5,62,N,2,N,N,1,5,N,0,47,170509.0,380,54238,N,6580,38,0,1883283
6540,62273,134269,945.68,5,61,Y,2,N,N,1,5,N,0,50,181657.0,288,55807,N,6580,104,0,1886488
6213,124267,169441,534.14,5,10,Y,2,N,N,1,5,N,0,26,41152.0,192,56028,N,1034,75,0,1859595
6331,123650,156775,1722.97,5,61,Y,2,N,N,1,5,N,0,29,20304.0,329,10518,N,481,104,2,1862784
3221,133,165064,966.7,5,61,Y,8,N,N,1,5,N,0,35,11904.0,288,55807,N,6580,104,0,698510
6215,48937,77694,1016.34,5,62,Y,2,N,N,1,5,N,0,58,71909.0,380,54238,N,6580,38,0,1894312
3348,39511,207615,103.48,5,62,Y,8,N,N,1,5,N,0,58,130623.0,380,54238,N,6580,38,0,735679
3207,51422,189714,648.83,5,61,Y,8,N,N,1,5,N,0,35,45057.0,192,11801,N,5320,104,0,698668
6215,128016,106055,1272.44,5,62,Y,2,N,N,1,5,N,0,66,134148.0,289,54828,N,3460,46,0,1903251
3348,77837,145355,941.38,5,62,Y,8,N,N,1,5,N,0,14,204747.0,380,54238,N,6580,38,0,663593
6482,78981,110207,1271.92,5,61,Y,2,N,N,1,5,N,0,69,191642.0,257,20912,N,2639,104,2,1906573
6760,6696,188053,547.4,5,60,Y,2,N,N,1,5,N,0,37,233302.0,192,66634,N,6593,75,0,1872618
3348,100022,152312,1016.34,5,62,Y,8,N,N,1,5,N,0,76,152401.0,289,54828,N,3460,46,0,764598
3221,107549,4241,877.14,5,61,Y,8,N,N,1,5,N,0,22,231700.0,288,55807,N,6580,104,0,676872
3348,39511,207615,288.05,5,62,Y,8,N,N,1,5,N,0,78,144454.0,380,54238,N,6580,38,0,767771
6540,135469,183887,103.61,5,61,Y,2,N,N,1,5,N,0,8,123235.0,289,45597,N,1337,104,2,1840553
3221,147747,79155,0.0,5,61,Y,8,N,N,1,5,N,0,54,150046.0,289,45597,N,1337,104,2,729458
6215,15586,20373,1016.34,5,62,Y,2,N,N,1,5,N,0,55,183118.0,289,54828,N,3460,46,0,1891737
3226,59621,93080,513.8,5,62,Y,8,N,N,1,5,N,0,31,81256.0,296,90146,N,1460,102,0,690209
6540,121513,107232,943.23,5,61,Y,2,N,N,1,5,N,0,26,33426.0,288,55807,N,6580,104,0,1859701
6769,34663,73355,677.88,5,62,Y,8,N,N,1,5,N,0,54,172817.0,373,79663,N,5817,102,0,115607
3348,15240,37230,796.9,5,62,Y,8,N,N,1,5,N,0,59,104655.0,380,54238,N,6580,38,0,737093
6540,46599,69873,0.0,5,61,N,2,N,N,1,5,N,0,8,122436.0,289,45597,N,1337,104,2,1840544
6760,25189,150055,466.34,5,60,Y,2,N,N,1,5,N,0,55,130616.0,192,66634,N,6593,75,0,1891474
3348,16406,64494,103.48,5,62,Y,8,N,N,1,5,N,0,36,220529.0,380,54238,N,6580,38,0,701478
3348,70190,181962,954.83,5,62,Y,8,N,N,1,5,N,0,59,185939.0,380,54238,N,6580,38,0,737764
3348,41463,42787,1016.34,5,62,Y,8,N,N,1,5,N,0,59,20426.0,380,54238,N,6580,38,0,736710
3348,7664,174394,155.07,5,62,Y,8,N,N,1,5,N,0,35,100537.0,380,54238,N,6580,38,0,698822
6331,124636,106710,462.88,5,61,Y,2,N,N,1,5,N,0,18,13843.0,192,11801,N,5320,104,0,1850897
5496,148952,197084,2106.68,5,61,Y,8,N,N,1,5,N,0,37,72952.0,246,58436,N,2031,104,2,702047
3207,61826,92191,283.49,5,61,Y,8,N,N,1,5,N,0,57,132423.0,192,11801,N,5320,104,0,733949
6856,71006,192501,183.69,5,62,Y,8,N,N,1,5,N,0,30,104706.0,288,69240,N,0,104,0,922377
3336,70519,108595,609.21,5,62,Y,8,N,N,1,5,N,0,50,235707.0,309,20992,N,595,38,0,723915
6803,12075,172108,100.83,5,62,N,5,N,N,1,5,N,0,12,190753.0,250,22783,N,5817,102,0,1697353
6215,121809,188293,551.51,5,62,Y,2,N,N,1,5,N,0,72,44320.0,380,54238,N,6580,38,0,1909035
6855,13862,57664,762.17,5,62,Y,8,N,N,1,5,N,0,8,104346.0,349,21328,N,0,98,2,1123710
3348,120998,132182,426.47,5,62,Y,8,N,N,1,5,N,0,58,231054.0,380,54238,N,6580,38,0,736387
3288,107880,69193,0.0,5,62,Y,8,N,N,1,5,N,0,42,224205.0,337,20984,N,621,93,0,711098
3348,51089,22708,103.48,5,62,Y,8,N,N,1,5,N,0,5,183619.0,289,54828,N,3460,46,0,648869
6210,35247,164644,969.17,5,26,Y,2,N,N,1,5,N,0,43,220436.0,288,55838,N,6580,38,0,1879262
3348,150222,153358,0.0,5,62,Y,8,N,N,1,5,N,0,20,234222.0,380,54238,N,6580,38,0,673735
6769,68577,23135,682.99,5,62,Y,8,N,N,1,5,N,0,22,210544.0,203,79662,N,5817,102,0,223063
6636,104391,21357,315.72,5,61,Y,2,N,N,1,5,N,0,12,212622.0,295,65203,N,360,38,0,1845290
6760,94856,74108,633.59,5,10,Y,2,N,N,1,5,N,0,18,25418.0,192,66634,N,6593,75,0,1850993
5720,39040,90446,612.49,5,62,Y,8,N,N,1,5,N,0,6,55334.0,192,67459,N,6221,75,0,649528
3348,134117,36599,0.0,5,62,Y,8,N,N,1,5,N,0,70,10017.0,380,54238,N,6580,38,0,754928
6760,48220,128926,1144.43,5,20,N,6,N,N,1,5,N,0,62,105644.0,349,66655,N,1803,75,0,1898517
5720,24511,11724,0.0,5,62,Y,8,N,N,1,5,N,0,18,150902.0,192,67588,N,6593,75,0,669676
6215,135615,98382,1016.34,5,62,Y,2,N,N,1,5,N,0,16,20901.0,380,54238,N,6580,38,0,1848914
3221,27173,62607,376.69,5,61,Y,8,N,N,1,5,N,0,11,174215.0,288,55807,N,6580,104,2,658045
5754,158159,183049,2284.26,5,61,Y,8,N,N,1,5,N,0,22,33413.0,277,67759,N,4099,104,2,675502
3348,26576,30334,1016.34,5,62,Y,8,N,N,1,5,N,0,8,170622.0,289,54828,N,3460,46,0,653244
6716,141278,127680,2087.73,5,62,Y,2,N,N,1,5,Y,2,11,124744.0,248,34239,N,5820,102,0,839526
6101,159913,2726,796.9,5,62,Y,2,N,N,1,5,N,0,11,133950.0,408,33774,N,668,38,0,1843628
3348,89617,98514,1016.34,5,62,Y,8,N,N,1,5,N,0,75,113132.0,289,54828,N,3460,46,0,762925
3348,30106,187347,387.93,5,62,Y,8,N,N,1,5,N,0,5,195428.0,289,54828,N,3460,46,0,648901
3348,101155,145947,475.9,5,62,Y,8,N,N,1,5,N,0,36,113123.0,289,54828,N,3460,46,0,700542
3337,87064,165592,890.76,5,60,Y,8,N,N,1,5,N,0,58,4616.0,192,56022,N,1034,75,2,734938
5640,29222,162196,565.6,4,61,Y,8,N,N,1,5,N,0,6,173045.0,320,10769,N,1550,104,0,650248
5720,14319,20462,0.0,5,62,Y,8,N,N,1,5,N,0,22,1831.0,192,67588,N,6593,75,0,675411
3218,77441,206437,191.95,5,38,N,5,N,N,1,5,N,0,38,44852.0,190,55428,Y,4538,78,0,703661
6331,13569,169376,701.88,5,61,Y,2,N,N,1,5,N,0,38,72220.0,192,11801,N,5320,104,0,1872790
3207,133685,119733,0.0,5,61,Y,8,N,N,1,5,N,0,6,4413.0,192,11775,N,5320,104,2,649286
3221,99384,154171,938.0,5,61,Y,8,N,N,1,5,N,0,39,3700.0,288,55807,N,6580,104,0,705048
6215,119071,74854,652.61,5,62,Y,2,N,N,1,5,N,0,11,190322.0,380,54238,N,6580,38,0,1843991
3348,122767,164791,1016.34,5,62,Y,8,N,N,1,5,N,0,54,122318.0,289,54828,N,3460,46,0,729235
6540,157136,191094,942.09,5,61,Y,2,N,N,1,5,N,0,13,13755.0,288,55807,N,6580,104,0,1845658
3348,122870,25891,417.33,5,62,Y,8,N,N,1,5,N,0,49,190640.0,380,54238,N,6580,38,0,721825
3348,113608,169079,1016.34,5,62,Y,8,N,N,1,5,N,0,50,183440.0,289,54828,N,3460,46,0,723427
3348,48065,113552,954.83,5,62,Y,8,N,N,1,5,N,0,35,103156.0,289,54828,N,3460,46,0,698936
6878,64326,31442,0.07,4,62,N,2,N,N,1,5,N,0,35,183218.0,318,58188,N,0,52,2,854458
6859,90283,162636,605.25,5,62,N,2,N,N,1,5,N,0,36,192635.0,250,59700,N,0,1,0,1355377
6716,118854,209434,907.22,5,62,N,4,N,N,1,5,N,0,8,211359.0,207,61764,N,5803,102,0,1766341
5575,100251,72526,1174.97,5,62,Y,8,N,N,1,5,N,0,9,5133.0,408,33774,N,668,38,2,653982
6210,51539,170272,546.18,5,26,Y,2,N,N,1,5,N,0,5,174929.0,286,57731,N,955,27,0,1837921
6331,102917,70602,1050.5,5,62,Y,2,N,N,1,5,N,0,8,171432.0,218,12011,N,5324,104,2,1840812
6331,99380,26690,1748.58,5,61,Y,2,N,N,1,5,N,0,7,192447.0,270,10518,N,640,104,2,1839942
3271,87699,74696,1017.48,5,62,Y,8,N,N,1,5,N,0,8,1019.0,296,102125,N,3150,27,2,652433
6721,65701,96622,2268.61,5,4,Y,2,N,N,1,5,N,0,81,203910.0,426,58804,Y,4407,6,0,1918231
6215,38431,57622,407.87,5,62,Y,2,N,N,1,5,N,0,11,11901.0,289,54828,N,3460,46,0,1843131
5642,51327,49968,2286.04,5,60,Y,8,N,N,1,5,N,0,7,25427.0,269,73992,N,3952,38,2,650975
3348,116965,83975,713.91,5,62,Y,8,N,N,1,5,N,0,54,61245.0,289,54828,N,3460,46,0,728863
3245,21978,202802,820.83,5,61,N,4,N,N,1,5,N,0,57,120134.0,299,64501,N,1648,104,0,733917
3348,150646,22978,443.9,5,62,Y,8,N,N,1,5,N,0,10,162405.0,380,54238,N,6580,38,0,656254
6215,39698,176307,877.36,4,71,Y,2,N,N,1,5,N,0,67,195946.0,322,68450,N,1678,62,0,1904813
6215,151265,22620,103.48,5,62,Y,2,N,N,1,5,N,0,17,12037.0,380,54238,N,6580,38,0,1849932
3563,96306,45272,1544.96,5,10,Y,8,N,N,1,5,N,0,8,43242.0,329,54213,N,1025,16,2,652614
3348,19530,145251,407.87,5,62,Y,8,N,N,1,5,N,0,7,105320.0,380,54238,N,6580,38,2,651361
6215,12699,15608,899.73,5,62,Y,2,N,N,1,5,N,0,9,3406.0,289,54828,N,3460,46,0,1841223
3348,111103,67675,1016.34,5,62,Y,8,N,N,1,5,N,0,69,114105.0,289,54828,N,3460,46,0,753833
6215,159452,155642,417.33,5,62,Y,2,N,N,1,5,N,0,78,31652.0,380,54238,N,6580,38,2,1914894
400,159299,52108,0.0,5,26,Y,8,N,N,1,5,N,0,56,22637.0,203,57741,N,5932,52,0,731803
3221,15118,137197,100.83,5,61,Y,8,N,N,1,5,N,0,80,201946.0,289,45597,N,1337,104,2,770739
6760,125714,180078,478.64,5,71,Y,2,N,N,1,5,N,0,26,102707.0,192,66634,N,6593,75,0,1859877
0,159452,155642,0.0,5,0,N,1,N,N,1,1,N,0,79,122615.0,340,103106,N,0,104,0,1957913
3244,77441,206437,738.42,5,38,N,5,N,N,1,5,N,0,35,182009.0,263,10798,Y,1768,78,0,699505
6856,100095,187162,695.93,5,62,Y,8,N,N,1,5,N,0,70,51340.0,288,69240,N,0,104,0,1661215
6215,92404,16596,954.83,5,62,Y,2,N,N,1,5,N,0,8,142848.0,289,54828,N,3460,46,0,1840660
6288,33767,30891,0.0,5,62,N,2,N,N,1,5,N,0,12,140704.0,337,20984,N,621,93,2,1844860
6618,76823,92794,0.0,5,59,N,2,N,N,1,5,N,0,35,134528.0,192,65472,N,6593,75,0,1870046
5575,121983,24000,1882.61,5,62,Y,8,N,N,1,5,N,0,8,142419.0,203,33794,N,2138,44,0,653129
3221,21958,67512,805.37,5,61,Y,8,N,N,1,5,N,0,9,111315.0,288,55807,N,6580,104,2,654426
3221,2727,57552,0.0,5,61,Y,8,N,N,1,5,N,0,69,5001.0,289,45597,N,1337,104,2,753396
3348,68199,176748,0.0,5,62,Y,8,N,N,1,5,N,0,25,163213.0,380,54238,N,6580,38,0,681063
5720,64028,1871,177.04,5,62,Y,8,N,N,1,5,N,0,26,205640.0,192,67459,N,6221,75,0,683138
3348,11393,84046,216.12,5,62,Y,8,N,N,1,5,N,0,26,122911.0,380,54238,N,6580,38,0,682396
3348,98186,69009,380.94,5,62,Y,8,N,N,1,5,N,0,7,225802.0,289,54828,N,3460,46,0,652334
6215,149872,24889,216.12,5,62,Y,2,N,N,1,5,N,0,7,201422.0,380,54238,N,6580,38,0,1839923
3348,31879,5189,103.48,5,62,Y,8,N,N,1,5,N,0,7,212929.0,289,54828,N,3460,46,0,652198
5508,60469,80483,2097.52,5,10,N,7,Y,N,1,5,N,0,9,81236.0,251,7371,N,5378,16,2,654216
3207,36103,100698,578.02,5,62,Y,8,N,N,1,5,N,0,11,4609.0,218,12011,N,5324,104,0,656882
6386,7284,150222,2512.56,5,61,Y,2,N,N,1,5,N,0,49,44852.0,203,43447,N,6369,92,0,1884962
6769,46582,55762,682.99,5,62,Y,8,N,N,1,5,N,0,51,44044.0,203,79662,N,5817,102,0,143429
6386,159913,2726,796.9,5,62,Y,2,N,N,1,5,N,0,11,134021.0,296,102125,N,3150,27,2,1843631
5720,98344,31794,488.18,5,60,Y,8,N,N,1,5,N,0,56,171025.0,192,67588,N,6593,75,0,732759
3348,91126,116138,168.2,5,62,Y,8,N,N,1,5,N,0,7,105341.0,380,54238,N,6580,38,0,651366
3221,51599,167857,947.25,5,61,Y,8,N,N,1,5,N,0,63,114441.0,288,55807,N,6580,104,0,744218
6674,21933,146505,465.09,5,62,Y,2,N,N,1,5,N,0,7,130752.0,337,73915,N,207,55,0,1839600
6760,133896,150472,693.31,5,60,Y,2,N,N,1,5,N,0,8,21953.0,192,66634,N,6593,75,2,1840261
3221,129552,193158,0.0,5,61,Y,8,N,N,1,5,N,0,7,211704.0,417,56115,N,943,104,2,652182
3348,81926,73438,713.91,5,62,Y,8,N,N,1,5,N,0,19,165717.0,289,54828,N,3460,46,0,671511
3221,160654,189213,943.05,5,61,Y,8,N,N,1,5,N,0,10,204332.0,288,55807,N,6580,104,0,656615
3348,19069,42225,706.49,5,62,Y,8,N,N,1,5,N,0,7,152823.0,289,54828,N,3460,46,0,651708
6288,85672,161546,0.0,5,62,N,2,N,N,1,5,N,0,51,33757.0,337,20984,N,621,93,0,1887038
6540,103022,98637,972.88,5,61,Y,2,N,N,1,5,N,0,58,185649.0,288,55807,N,6580,104,0,1894898
3348,86239,25575,1016.34,5,62,Y,8,N,N,1,5,N,0,10,24341.0,380,54238,N,6580,38,0,655661
5975,86328,55260,1920.44,5,62,N,4,N,N,1,5,N,0,10,201606.0,207,90761,N,5817,102,0,1624849
6032,113564,165822,677.88,5,62,Y,2,N,N,1,5,N,0,44,135820.0,373,79663,N,5817,102,0,113022
3348,39619,122503,814.14,5,62,Y,8,N,N,1,5,N,0,38,171613.0,289,54828,N,3460,46,0,704431
3348,147392,205956,407.87,5,62,Y,8,N,N,1,5,N,0,61,61352.0,380,54238,N,6580,38,0,740082
6215,130580,119608,103.48,5,62,Y,2,N,N,1,5,N,0,44,31409.0,289,54828,N,3460,46,0,1879471
5666,68603,44629,420.41,5,62,Y,8,N,N,1,5,N,0,7,65043.0,296,10917,N,4356,102,0,651027
3732,126247,19997,789.28,4,61,Y,8,N,N,1,5,N,0,55,233046.0,320,60185,N,1345,104,0,731579
3194,16096,101269,1896.58,5,26,N,2,N,N,1,5,N,0,37,20226.0,210,41369,N,5461,52,0,701809
6215,112182,195617,0.0,5,62,N,2,N,N,1,5,N,0,10,223629.0,380,54238,N,6580,38,0,1843073
6213,134502,6029,0.0,5,62,N,2,N,N,1,5,N,0,54,35332.0,192,56035,N,3199,75,0,1890255
5720,144751,137809,592.28,5,60,Y,8,N,N,1,5,N,0,11,11925.0,192,67588,N,6593,75,2,656953
6878,20911,22108,2119.74,4,62,N,2,N,N,1,5,N,0,54,233811.0,316,60157,N,0,52,0,1223681
6878,98960,198287,0.07,4,62,N,2,N,N,1,5,N,0,14,1052.0,318,58188,N,0,52,2,1055562
5575,20256,68209,1599.36,5,40,Y,8,N,N,1,5,N,0,55,214036.0,203,33794,N,2138,44,0,731479
6856,102383,122125,103.43,5,62,Y,8,N,N,1,5,N,0,9,82632.0,288,69240,N,0,104,0,837921
6386,145339,117659,1701.02,5,61,Y,2,N,N,1,5,N,0,60,235034.0,203,43445,N,6368,92,0,1897226
5720,15124,99646,510.93,5,10,Y,8,N,N,1,5,N,0,26,11301.0,192,67588,N,6593,75,0,681933
6247,106013,131818,1554.92,5,61,Y,2,N,N,1,5,N,0,42,135706.0,277,11185,N,6241,104,0,1877794
5496,93464,152702,1157.45,5,61,Y,8,N,N,1,5,N,0,43,124828.0,246,58436,N,2031,104,2,711919
6296,119454,115672,0.0,5,61,N,2,N,N,1,5,N,0,11,52057.0,277,57440,N,4528,104,2,1843310
6540,112182,195617,943.22,5,61,Y,2,N,N,1,5,N,0,10,223909.0,288,55807,Y,6580,104,0,1843077
3348,109016,166562,652.61,5,62,Y,8,N,N,1,5,N,0,11,173720.0,289,54828,N,3460,46,0,658030
6215,50553,87307,814.14,5,62,Y,2,N,N,1,5,N,0,7,145240.0,289,54828,N,3460,46,0,1839697
3348,71164,174580,962.7,5,62,Y,8,N,N,1,5,N,0,62,125523.0,380,54238,N,6580,38,0,742407
3348,73433,157240,672.42,5,62,Y,8,N,N,1,5,N,0,63,60515.0,289,54828,N,3460,46,0,743927
3348,126034,154440,0.0,5,62,Y,8,N,N,1,5,N,0,8,1547.0,380,54238,N,6580,38,0,652443
6540,19444,163954,2008.51,5,61,Y,2,N,N,1,5,N,0,38,172308.0,349,42843,N,654,104,2,1873355
3221,110927,60148,0.0,5,61,Y,8,N,N,1,5,N,0,63,162519.0,251,43464,N,1300,104,2,744678
3288,50668,143875,0.0,5,62,Y,8,N,N,1,5,N,0,10,151334.0,337,20984,N,621,93,0,656227
6540,65438,91464,942.76,5,61,Y,2,N,N,1,5,N,0,11,132356.0,288,55807,N,6580,104,2,1843590
3221,117197,196204,943.01,5,61,Y,8,N,N,1,5,N,0,9,210247.0,288,55807,N,6580,104,0,655162
6760,69732,195257,631.85,5,60,Y,2,N,N,1,5,N,0,35,104600.0,192,66634,N,6593,75,0,1869901
3348,17730,185679,288.05,5,62,Y,8,N,N,1,5,N,0,35,51627.0,380,54238,N,6580,38,0,698681
6251,120569,173573,0.0,5,4,N,2,N,N,1,5,N,0,38,220324.0,192,63328,N,5776,6,2,1873781
6230,47633,90064,1297.25,5,61,Y,2,N,N,1,5,N,0,39,153807.0,305,53497,N,903,104,0,1874636
3655,93928,119754,815.41,5,61,Y,8,N,N,1,5,N,0,86,170636.0,296,54215,N,2224,104,0,779044
6716,116861,185562,1958.12,5,62,N,4,N,N,1,5,Y,2,64,120239.0,247,60265,N,5803,102,0,1014525
5575,154267,53016,103.48,5,62,Y,8,N,N,1,5,N,0,31,235707.0,408,33774,N,668,38,0,691402
3348,116825,176834,168.2,5,62,Y,8,N,N,1,5,N,0,58,160307.0,380,54238,N,6580,38,0,735816
3221,6511,45605,943.05,5,61,Y,8,N,N,1,5,N,0,10,155315.0,288,55807,N,6580,104,0,656279
6676,39663,93847,102.14,5,61,Y,2,N,N,1,5,N,0,37,175456.0,408,59558,N,669,104,0,1872325
3221,93875,17940,102.24,5,61,Y,8,N,N,1,5,N,0,40,234043.0,289,45597,N,1337,104,2,708041
3221,83889,192200,805.56,5,61,Y,8,N,N,1,5,N,0,13,140514.0,288,55807,N,6580,104,2,661465
3348,77837,145355,288.05,5,62,Y,8,N,N,1,5,N,0,25,1632.0,380,54238,N,6580,38,0,680093
3348,2695,143898,168.2,5,62,Y,8,N,N,1,5,N,0,9,184011.0,289,54828,N,3460,46,0,655060
6760,46412,108900,692.88,5,10,Y,2,N,N,1,5,N,0,22,83204.0,192,66634,N,6593,75,0,1855241
5720,7945,157593,251.76,5,10,Y,8,N,N,1,5,N,0,24,235706.0,192,67588,N,6593,75,2,680027
3221,154636,36878,2314.13,5,61,Y,8,N,N,1,5,N,0,25,141955.0,286,45596,N,1060,104,2,680831
3221,64718,62177,102.4,5,61,Y,8,N,N,1,5,N,0,36,153236.0,289,45597,N,1337,104,2,700759
3226,150133,21763,624.72,5,62,Y,8,N,N,1,5,N,0,36,192816.0,250,90222,N,1170,102,0,701254
6540,60574,179842,102.48,5,61,Y,2,N,N,1,5,N,0,45,103638.0,289,45597,N,1337,104,2,1880853
3207,65385,187587,103.59,5,61,Y,8,N,N,1,5,N,0,10,91325.0,192,11775,N,5320,104,2,655869
5720,24596,175864,555.29,5,60,Y,8,N,N,1,5,N,0,48,1422.0,192,67588,N,6593,75,0,719071
3348,71164,174580,796.9,5,62,Y,8,N,N,1,5,N,0,62,125559.0,380,54238,N,6580,38,0,742410
6411,156347,195440,1806.49,3,62,N,4,N,N,1,5,N,0,39,191410.0,339,0,N,5865,102,0,1642612
6430,154255,40812,429.45,5,62,Y,2,N,N,1,5,N,0,11,82736.0,296,10924,N,4356,102,0,1843369
6213,86167,108375,894.08,4,61,N,2,N,N,1,5,N,0,11,141713.0,367,55027,N,6576,46,0,1843575
3429,22496,186346,849.93,5,62,N,2,N,N,1,5,N,0,11,155512.0,288,71612,N,5435,46,0,657852
6878,1682,144823,2177.46,4,62,N,2,N,N,1,5,N,0,12,42157.0,318,64692,N,0,52,2,982478
6215,106135,178922,1016.34,5,62,Y,2,N,N,1,5,N,0,12,200747.0,380,54238,N,6580,38,0,1845275
3364,74708,56847,0.0,5,61,Y,8,N,N,1,5,N,0,34,235612.0,210,10894,N,4356,104,2,696095
6083,126823,196458,816.26,4,61,N,2,N,N,1,5,N,0,83,191747.0,320,60194,N,1168,104,0,1920089
3348,124722,72384,0.0,5,62,Y,8,N,N,1,5,N,0,85,200409.0,380,54238,N,6580,38,0,777752
6742,128153,21492,1621.82,4,61,Y,2,N,N,1,5,N,0,11,190313.0,319,72136,N,3055,36,2,1843990
5720,75921,168361,138.92,5,10,Y,8,N,N,1,5,N,0,56,52045.0,192,67588,N,6593,75,0,731885
3289,110517,19835,683.25,5,62,Y,8,N,N,1,5,N,0,38,183546.0,297,20987,N,621,42,2,704539
3348,26773,178832,155.07,5,62,Y,8,N,N,1,5,N,0,89,3533.0,380,54238,N,6580,38,0,782661
6769,114863,157072,772.2,5,62,Y,8,N,N,1,5,N,0,16,42924.0,374,79663,N,5817,102,0,192306
6760,54437,162310,522.22,5,60,Y,2,N,N,1,5,N,0,37,193930.0,192,66634,N,6593,75,0,1872363
6288,105931,138022,0.0,5,62,N,2,N,N,1,5,N,0,12,140809.0,337,20984,N,621,93,2,1844866
3221,137103,206625,786.3,5,61,Y,8,N,N,1,5,N,0,70,151457.0,288,55807,N,6580,104,0,755724
3348,9856,1304,1016.34,5,62,Y,8,N,N,1,5,N,0,64,45759.0,289,54828,N,3460,46,0,745440
6215,122446,45976,417.33,5,62,Y,2,N,N,1,5,N,0,14,213056.0,380,54238,N,6580,38,0,1847509
6540,83957,129531,0.0,5,61,N,2,N,N,1,5,N,0,40,232021.0,289,45597,N,1337,104,2,1876145
3221,42859,179027,947.36,5,61,Y,8,N,N,1,5,N,0,62,180854.0,288,55807,N,6580,104,0,742834
3221,65177,158573,1555.6,5,61,Y,8,N,N,1,5,N,0,59,102024.0,257,74098,N,2362,104,2,737005
3348,122993,6040,216.12,5,62,Y,8,N,N,1,5,N,0,73,232713.0,380,54238,N,6580,38,0,760906
3221,79428,51510,944.57,5,61,Y,8,N,N,1,5,N,0,18,210943.0,288,55807,N,6580,104,0,670236
6769,101943,143203,981.75,5,62,N,5,N,N,1,5,N,0,14,22033.0,257,82647,N,5817,102,0,277860
3221,34313,91983,805.1,5,61,Y,8,N,N,1,5,N,0,12,140246.0,288,55807,N,6580,104,2,659812
6540,5459,35429,943.15,5,61,Y,2,N,N,1,5,N,0,13,132525.0,288,55807,N,6580,104,0,1845988
